job_title,years_experience,education_level,location,company_size,industry,performance_rating,certifications,salary
Finance Analyst,1,Master,Los Angeles,Startup,Healthcare,3.7008941999677454,5,91725
HR Manager,0,Master,Austin,Startup,Finance,3.6378114449778267,5,76350
Software Engineer,6,High School,Los Angeles,Medium,Technology,2.5395441693475185,0,68015
Project Manager,0,High School,Austin,Large,Technology,3.135065824716945,2,72780
Operations Manager,9,High School,Boston,Large,Finance,2.216698786177693,0,59687
UX Designer,6,High School,Denver,Large,Healthcare,3.07135095761066,4,85817
Business Analyst,9,Bachelor,Boston,Medium,Retail,3.9866436348589565,1,140619
Finance Analyst,1,Master,Remote,Large,Technology,3.234769857013195,0,92625
HR Manager,1,Bachelor,Austin,Medium,Healthcare,2.6754873568942514,3,55806
HR Manager,5,PhD,Chicago,Startup,Finance,4.379688255708388,1,113333
Sales Representative,0,PhD,Atlanta,Large,Manufacturing,2.149771519179007,1,56903
HR Manager,6,PhD,Denver,Large,Healthcare,2.9259477116978405,4,90800
Project Manager,9,PhD,Boston,Large,Healthcare,4.9125890825528025,5,299021
DevOps Engineer,2,PhD,Atlanta,Startup,Manufacturing,4.869286514090759,3,173804
UX Designer,7,Master,San Francisco,Medium,Healthcare,1.025138466643969,2,58224
DevOps Engineer,0,Bachelor,Atlanta,Startup,Technology,3.1289336357290134,0,70451
UX Designer,1,PhD,Remote,Startup,Technology,2.3476770355006376,2,74016
Operations Manager,18,High School,Remote,Small,Technology,2.16489547898704,5,58565
UX Designer,21,Master,Boston,Large,Healthcare,3.385008714434722,3,224586
DevOps Engineer,3,High School,Atlanta,Medium,Healthcare,2.7852172927767374,1,61732
UX Designer,13,Master,Seattle,Medium,Healthcare,3.9313683262025654,4,195880
Operations Manager,3,Master,Chicago,Small,Finance,1.1085367614486517,4,30000
Operations Manager,1,High School,San Francisco,Small,Manufacturing,4.707563386256987,1,124052
Software Engineer,1,High School,Austin,Startup,Healthcare,3.2703731685114,4,59627
UX Designer,13,PhD,New York,Small,Manufacturing,3.7362668088598987,2,224987
Business Analyst,0,High School,Seattle,Medium,Retail,3.418345898847233,5,66394
Sales Representative,4,Bachelor,San Francisco,Medium,Technology,4.956526425238522,1,131150
Marketing Manager,4,Master,San Francisco,Medium,Finance,4.945193765185525,0,208851
Data Scientist,6,Master,New York,Startup,Manufacturing,3.439565740021192,0,152226
Operations Manager,3,PhD,Remote,Large,Technology,3.735853179292363,3,178025
Product Manager,1,Master,San Francisco,Large,Finance,3.474279381480702,5,205821
Marketing Manager,0,High School,Seattle,Startup,Technology,2.2427236957583454,5,43150
Project Manager,4,Master,Boston,Medium,Healthcare,1.7704542258917448,1,69345
Finance Analyst,6,Master,Los Angeles,Medium,Healthcare,2.611052607254198,5,92910
UX Designer,4,High School,Los Angeles,Startup,Technology,3.7310272892064447,2,76078
DevOps Engineer,6,High School,Los Angeles,Startup,Finance,1.223909417249609,5,30000
Data Scientist,0,Master,Seattle,Small,Technology,3.0572208272439774,1,134657
Product Manager,10,Bachelor,Chicago,Startup,Retail,2.633589309625559,1,72883
Marketing Manager,4,High School,Austin,Large,Finance,3.1099393651424747,2,75254
UX Designer,0,Bachelor,New York,Startup,Finance,4.440906532366191,4,117346
Software Engineer,3,Bachelor,Denver,Medium,Technology,1.190440550228233,2,32908
Finance Analyst,9,PhD,Remote,Medium,Manufacturing,4.054496197446808,1,133243
Data Scientist,11,Bachelor,Los Angeles,Medium,Technology,3.6676395677345064,1,139704
Sales Representative,1,PhD,Atlanta,Large,Manufacturing,1.8153919238924834,1,40026
Software Engineer,6,Bachelor,Remote,Large,Finance,3.9367346781124106,1,139937
Product Manager,0,PhD,Seattle,Small,Healthcare,2.985487787515831,3,131636
Project Manager,0,High School,Chicago,Startup,Healthcare,2.9240991827109797,4,52571
Data Scientist,4,Master,Chicago,Small,Technology,2.9322820597867674,1,97901
Software Engineer,5,Master,Los Angeles,Startup,Manufacturing,4.796936249005105,3,161855
Finance Analyst,7,PhD,Atlanta,Startup,Technology,4.777458025347171,5,110744
Sales Representative,2,High School,Denver,Large,Retail,4.654432186741069,1,79729
Software Engineer,0,PhD,Los Angeles,Medium,Technology,4.546968294180376,4,212119
HR Manager,3,PhD,New York,Startup,Technology,1.150352366284273,4,41659
Sales Representative,0,High School,Remote,Large,Technology,2.602379708448571,2,42976
Product Manager,0,Bachelor,Boston,Small,Technology,4.579508254102617,3,133281
Project Manager,1,Bachelor,Remote,Medium,Manufacturing,4.0205062226437,5,130502
Finance Analyst,2,High School,Atlanta,Small,Manufacturing,2.8266392093136155,4,45489
Business Analyst,1,PhD,Los Angeles,Small,Manufacturing,4.093012148868665,0,131862
UX Designer,4,Master,New York,Large,Retail,1.832743303254483,1,84263
DevOps Engineer,0,PhD,Atlanta,Medium,Retail,3.3991969817711745,4,116465
DevOps Engineer,0,Bachelor,Austin,Startup,Technology,3.1319931275666417,5,76214
DevOps Engineer,5,High School,Atlanta,Small,Manufacturing,3.2941880880429704,5,84133
Data Scientist,0,High School,Seattle,Startup,Retail,3.8871816797858174,3,81777
Product Manager,5,High School,Atlanta,Medium,Healthcare,4.7992083649923085,3,112899
Finance Analyst,0,Bachelor,Denver,Large,Technology,2.056047071787909,3,52919
Sales Representative,2,PhD,Los Angeles,Large,Finance,4.032203101466519,2,149905
Data Scientist,0,High School,Seattle,Large,Manufacturing,3.580563875242182,5,121163
Product Manager,0,Master,Atlanta,Startup,Technology,3.7805802697053186,1,86117
UX Designer,4,High School,Seattle,Startup,Technology,2.71567866004016,0,67913
HR Manager,13,PhD,New York,Medium,Finance,4.778314385053573,3,246200
Finance Analyst,0,Bachelor,Boston,Startup,Healthcare,2.918624999950387,1,53911
DevOps Engineer,2,Master,Seattle,Large,Retail,1.4863671575964794,3,83286
Software Engineer,6,Master,Remote,Small,Retail,3.7227719222063556,3,134883
Business Analyst,3,High School,Austin,Small,Finance,1.515476455050087,5,30000
Finance Analyst,8,PhD,Chicago,Small,Finance,2.290700004857317,0,80228
Operations Manager,0,High School,Austin,Large,Retail,1.9120227094312505,1,41062
Project Manager,16,Master,Atlanta,Startup,Healthcare,3.1557375755624895,3,101498
Product Manager,2,High School,Boston,Small,Healthcare,2.390015532912993,5,76206
Marketing Manager,2,PhD,Austin,Startup,Technology,1.6394129473470036,2,44845
UX Designer,10,Bachelor,Chicago,Startup,Finance,4.163257457670813,3,109158
HR Manager,4,Master,Denver,Large,Finance,2.873966481752509,5,100465
UX Designer,3,PhD,Denver,Startup,Finance,2.8177961583537177,1,71588
Finance Analyst,6,High School,Boston,Startup,Retail,4.545451813616806,4,92476
Marketing Manager,4,Master,Chicago,Large,Retail,3.15529744177652,3,122886
Operations Manager,0,High School,Chicago,Medium,Retail,3.8395843834600933,2,80099
Sales Representative,5,High School,New York,Small,Healthcare,2.312261710545017,2,49523
Software Engineer,0,Bachelor,San Francisco,Small,Retail,3.2451579618796464,3,99442
Marketing Manager,8,High School,Seattle,Startup,Technology,3.9056587452242617,1,88466
Product Manager,22,High School,Boston,Medium,Retail,2.1858880132589333,3,79095
DevOps Engineer,2,PhD,Los Angeles,Large,Healthcare,3.7541365947846446,2,218867
Operations Manager,2,High School,New York,Startup,Finance,3.275052655380529,3,78731
Software Engineer,0,Bachelor,Denver,Large,Technology,2.7367726526896803,2,81970
Business Analyst,0,High School,New York,Small,Healthcare,3.8518782465864505,4,86991
HR Manager,12,High School,Atlanta,Large,Manufacturing,2.2676174792978734,3,53788
DevOps Engineer,0,High School,Seattle,Small,Finance,3.8580109868008874,0,90037
Finance Analyst,2,Master,Los Angeles,Large,Retail,3.2044562961786016,3,123978
Marketing Manager,8,Bachelor,Boston,Large,Healthcare,1.9824154204966091,2,70839
Software Engineer,11,Master,Atlanta,Medium,Manufacturing,3.673101867896127,1,165060
Project Manager,3,Bachelor,San Francisco,Large,Healthcare,4.5390575761496965,2,212652
Data Scientist,4,Bachelor,Los Angeles,Startup,Retail,2.240055972821324,4,73560
Project Manager,5,PhD,Chicago,Medium,Healthcare,4.249327540093587,1,140125
Sales Representative,16,Master,Los Angeles,Startup,Manufacturing,2.3445214256274256,0,60912
Project Manager,4,Bachelor,New York,Large,Healthcare,4.284484953702716,0,198621
Business Analyst,4,Bachelor,Remote,Large,Technology,1.2046041549871545,4,39432
Sales Representative,0,PhD,Atlanta,Medium,Technology,1.028861255502556,4,30000
Operations Manager,0,Master,New York,Small,Retail,1.453048205075072,4,55885
HR Manager,4,High School,Chicago,Medium,Manufacturing,4.495771231098161,5,103383
Operations Manager,13,PhD,Denver,Small,Manufacturing,3.1348874122386285,4,111685
Data Scientist,10,Bachelor,New York,Small,Manufacturing,3.37640518034119,3,167200
Product Manager,20,Master,Los Angeles,Large,Manufacturing,4.368821873443696,2,280461
HR Manager,3,Bachelor,San Francisco,Startup,Manufacturing,1.202583220566538,5,35215
Project Manager,7,PhD,Los Angeles,Medium,Finance,2.548428170340538,3,115122
UX Designer,9,PhD,Los Angeles,Medium,Healthcare,3.5723614377962325,1,172587
Product Manager,5,Master,Atlanta,Large,Manufacturing,2.6187206574275126,0,106648
HR Manager,2,PhD,Boston,Large,Technology,1.128520802589828,0,40510
HR Manager,3,PhD,Seattle,Medium,Healthcare,3.6037746166759566,1,127336
Data Scientist,9,High School,Los Angeles,Medium,Retail,2.5656051782911953,0,75485
Finance Analyst,1,Bachelor,Los Angeles,Startup,Retail,1.0768360065542408,4,30000
Project Manager,12,High School,Seattle,Large,Manufacturing,1.6820735346134343,4,72746
Data Scientist,1,High School,San Francisco,Startup,Finance,1.8703287313358823,5,61265
HR Manager,6,Master,Atlanta,Large,Finance,3.0424633534184924,4,83710
Software Engineer,4,PhD,Denver,Large,Healthcare,1.7454996041336064,1,83807
Product Manager,6,Bachelor,Chicago,Startup,Finance,2.4453090897038985,2,65995
Data Scientist,2,Bachelor,Chicago,Small,Retail,4.002663054192931,1,98720
Finance Analyst,13,Bachelor,New York,Small,Manufacturing,4.230879557284239,2,180427
Marketing Manager,5,PhD,Atlanta,Small,Technology,4.181651922942304,0,130747
Operations Manager,1,Bachelor,Remote,Large,Retail,3.780331401621688,5,131932
HR Manager,5,Bachelor,Denver,Startup,Retail,3.1672492584192,0,54856
Project Manager,1,PhD,Chicago,Small,Healthcare,3.2025211771012048,0,85740
UX Designer,1,Master,Remote,Medium,Finance,4.813550238802751,2,152302
Marketing Manager,2,Bachelor,Boston,Small,Technology,4.511474984320833,0,103890
Sales Representative,9,PhD,Remote,Startup,Technology,3.599136478675308,1,106834
DevOps Engineer,3,High School,Remote,Large,Finance,2.8739797751426903,2,78900
Finance Analyst,5,PhD,Denver,Startup,Manufacturing,3.9162816630479864,4,121562
UX Designer,2,High School,Boston,Large,Finance,1.2508635900405496,2,32280
DevOps Engineer,1,PhD,Remote,Startup,Manufacturing,4.778432786646527,1,167605
Finance Analyst,15,Bachelor,Seattle,Startup,Technology,3.1903179824187573,5,96406
Project Manager,4,Master,Austin,Medium,Healthcare,3.0111618168380767,1,103661
Software Engineer,13,Master,Los Angeles,Small,Retail,2.1633393061869652,1,79486
Project Manager,1,Bachelor,San Francisco,Small,Technology,1.0135579790763503,0,32861
Operations Manager,0,High School,Los Angeles,Startup,Technology,1.244972769703664,5,30000
Marketing Manager,9,PhD,New York,Small,Technology,2.052033831933486,4,106749
Product Manager,5,Bachelor,Remote,Medium,Retail,3.16618503482117,5,116636
Finance Analyst,1,PhD,Chicago,Startup,Manufacturing,1.3343212674608735,4,34326
Project Manager,1,Bachelor,Atlanta,Small,Healthcare,4.888208035755992,3,98724
Product Manager,8,Bachelor,New York,Small,Healthcare,2.643843131675708,5,118196
Operations Manager,3,PhD,Denver,Large,Healthcare,2.2652698971495013,5,103750
HR Manager,5,Master,Atlanta,Small,Manufacturing,3.100785919543712,1,67933
Sales Representative,1,Master,Atlanta,Small,Finance,1.2599463681919136,5,30000
Marketing Manager,2,High School,Denver,Large,Finance,4.401802694294518,0,77752
Operations Manager,23,PhD,Seattle,Startup,Healthcare,2.8411085408453847,2,160187
Operations Manager,1,High School,Los Angeles,Startup,Technology,1.713341645743915,0,30975
Project Manager,3,Bachelor,New York,Medium,Technology,1.646937717799649,1,67147
Software Engineer,9,High School,Los Angeles,Large,Retail,2.4438174149550087,0,82334
DevOps Engineer,1,Bachelor,Boston,Startup,Finance,3.2934512532393634,5,77970
Sales Representative,2,PhD,Chicago,Small,Technology,2.6676234317563003,1,60608
Marketing Manager,4,PhD,New York,Small,Healthcare,3.3871893536423197,5,167502
HR Manager,3,PhD,Denver,Small,Retail,3.8219109796029906,2,109402
HR Manager,3,PhD,Remote,Medium,Finance,3.9939550493611438,2,114613
Data Scientist,2,High School,New York,Startup,Retail,2.6038222383770533,4,83968
Operations Manager,4,Bachelor,New York,Large,Technology,3.868013246228388,5,148240
Finance Analyst,4,Master,Austin,Startup,Healthcare,1.5660174128349742,3,37147
Software Engineer,5,PhD,Denver,Large,Healthcare,3.0523848011338806,0,145384
Sales Representative,0,PhD,Denver,Large,Healthcare,1.2900588674398734,3,37035
Project Manager,4,Bachelor,Los Angeles,Startup,Technology,1.976422521185056,0,46179
HR Manager,15,Master,Chicago,Small,Manufacturing,3.33274675799939,4,109749
Marketing Manager,3,PhD,Denver,Small,Healthcare,3.9616827421676812,4,131975
Data Scientist,6,Master,San Francisco,Large,Manufacturing,1.381237453555809,2,110347
Marketing Manager,4,PhD,Denver,Small,Healthcare,1.8282793869623073,2,56318
Software Engineer,9,High School,San Francisco,Medium,Manufacturing,4.9675928581162605,5,185999
Finance Analyst,13,High School,Remote,Medium,Finance,2.3506305737491378,2,58168
Data Scientist,1,Master,Chicago,Large,Finance,2.1361630682639174,5,110767
Data Scientist,2,Bachelor,Seattle,Small,Healthcare,1.3410283660492643,0,46620
DevOps Engineer,2,Bachelor,New York,Large,Retail,3.779371061345685,5,204628
Sales Representative,2,High School,Chicago,Medium,Retail,3.033013537685745,3,51156
Data Scientist,0,Bachelor,Los Angeles,Medium,Technology,1.6302035113993814,3,55803
Business Analyst,8,Bachelor,New York,Medium,Finance,3.531592934377629,2,129186
DevOps Engineer,0,Bachelor,San Francisco,Startup,Finance,3.103041429444281,4,116462
DevOps Engineer,3,Master,Atlanta,Medium,Retail,3.259781192263558,3,76178
Software Engineer,5,Master,Chicago,Small,Healthcare,4.979419222278995,4,178442
Business Analyst,1,Bachelor,Los Angeles,Startup,Technology,1.1144509117671886,2,30000
Product Manager,11,High School,San Francisco,Medium,Finance,4.65988864378552,0,168089
Marketing Manager,9,Bachelor,Los Angeles,Small,Technology,4.3675630463292165,5,133074
Finance Analyst,3,PhD,Los Angeles,Medium,Finance,2.6613712986406295,1,97157
UX Designer,2,High School,Los Angeles,Small,Manufacturing,4.523785414553451,3,77330
Marketing Manager,1,Master,Chicago,Small,Manufacturing,3.5942449694913967,5,97500
Data Scientist,6,PhD,Atlanta,Medium,Technology,4.557418066804841,5,228184
Finance Analyst,0,Bachelor,San Francisco,Medium,Retail,3.3789235290525834,2,118545
HR Manager,5,Bachelor,Seattle,Startup,Retail,1.864596957276718,2,46218
Product Manager,9,High School,San Francisco,Medium,Finance,3.304885536207093,5,136005
HR Manager,1,High School,Denver,Small,Manufacturing,1.716248991720549,3,30000
Business Analyst,10,Bachelor,New York,Large,Manufacturing,1.563311710749172,1,63380
HR Manager,0,Bachelor,Atlanta,Startup,Technology,3.616244927685695,0,55634
Project Manager,12,High School,Chicago,Small,Technology,4.789906466142339,3,120425
Sales Representative,0,PhD,Austin,Small,Retail,3.35398391682978,5,95383
Marketing Manager,5,Master,Seattle,Large,Retail,4.183150531928906,0,170567
UX Designer,1,High School,New York,Medium,Retail,1.673457453064883,2,51811
Project Manager,9,PhD,Austin,Small,Healthcare,3.616841464755768,5,181976
Software Engineer,3,Bachelor,Denver,Large,Manufacturing,3.931909885985887,5,137826
UX Designer,0,Master,San Francisco,Large,Manufacturing,1.1664580820574448,3,59586
HR Manager,4,PhD,San Francisco,Medium,Technology,1.388657268174648,0,70159
Data Scientist,2,Master,Atlanta,Large,Manufacturing,4.126323522113397,4,198761
Product Manager,5,Master,Chicago,Large,Technology,2.759800085848691,4,122191
Operations Manager,10,Master,Chicago,Large,Healthcare,2.622324011528845,4,112281
UX Designer,2,PhD,New York,Large,Retail,4.681478387756712,5,314950
HR Manager,1,PhD,Boston,Large,Healthcare,4.96786329741451,0,142723
Product Manager,0,Bachelor,Denver,Large,Retail,4.057538147622571,4,95703
Finance Analyst,4,Master,Boston,Small,Retail,4.170375097273408,2,113566
Marketing Manager,2,High School,Los Angeles,Startup,Technology,1.8332839902944182,5,33577
DevOps Engineer,2,High School,Seattle,Medium,Retail,1.7689017693599958,0,43125
Sales Representative,1,High School,San Francisco,Startup,Healthcare,4.922731261137974,2,75115
Product Manager,2,PhD,New York,Medium,Finance,3.7803668770555663,1,189668
Data Scientist,20,Bachelor,Boston,Startup,Technology,3.7468391919175454,0,172412
Business Analyst,1,PhD,Atlanta,Medium,Retail,2.144751884201065,4,61798
Data Scientist,4,Master,Remote,Large,Retail,4.545917402310997,4,245669
Product Manager,7,High School,Chicago,Startup,Manufacturing,1.1777615887771211,5,30000
Data Scientist,6,PhD,San Francisco,Startup,Technology,2.0983614258587653,1,129211
Marketing Manager,1,High School,New York,Medium,Technology,1.7205652963430667,5,43206
Data Scientist,4,PhD,Austin,Medium,Healthcare,3.844384314665802,3,188921
UX Designer,10,High School,Seattle,Small,Finance,3.8613999615642047,1,109459
